1.3203 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
162.9390 	EXP 	New trial (rep=0, index=67): {'item_no': 58, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '18in', 'file_path': 'images/pointed_maps_images/18in.jpeg'}
162.9565 	DATA 	Keypress: space
162.9663 	EXP 	sentence_text: autoDraw = False
162.9663 	EXP 	image: autoDraw = False
162.9663 	EXP 	question_text: autoDraw = False
162.9663 	EXP 	slider: autoDraw = False
162.9663 	EXP 	trial_counter_text: autoDraw = False
162.9663 	EXP 	spacebar_text: autoDraw = False
162.9663 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
162.9663 	EXP 	image: image = 'images/pointed_maps_images/18in.jpeg'
162.9663 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
162.9663 	EXP 	slider: markerPos = None
162.9663 	EXP 	slider: markerPos = None
162.9663 	EXP 	trial_counter_text: height = 0.025
162.9663 	EXP 	trial_counter_text: height = 0.025
162.9663 	EXP 	trial_counter_text: height = 0.025
162.9663 	EXP 	trial_counter_text: text = 'Trial 68 of 80'
162.9663 	EXP 	sentence_text: autoDraw = True
162.9663 	EXP 	image: autoDraw = True
162.9663 	EXP 	question_text: autoDraw = True
162.9663 	EXP 	slider: autoDraw = True
162.9663 	EXP 	trial_counter_text: autoDraw = True
162.9663 	EXP 	spacebar_text: autoDraw = True
162.9663 	EXP 	slider: markerPos = 1.6041666666666665
162.9769 	EXP 	slider: markerPos = 1.6041666666666665
162.9875 	EXP 	slider: markerPos = 1.6041666666666665
163.0039 	EXP 	slider: markerPos = 1.6041666666666665
163.0059 	DATA 	Mouse:  Left button up, pos=(818,129)
163.0207 	EXP 	slider: markerPos = 1.6041666666666665
163.0946 	DATA 	Mouse: Left button down, pos=(818,129)
163.1207 	EXP 	slider: markerPos = 1.6041666666666665
163.1232 	EXP 	New trial (rep=0, index=68): {'item_no': 29, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '9cn', 'file_path': 'images/pointed_maps_images/9cn.jpeg'}
163.1449 	DATA 	Keypress: space
163.1562 	EXP 	sentence_text: autoDraw = False
163.1562 	EXP 	image: autoDraw = False
163.1562 	EXP 	question_text: autoDraw = False
163.1562 	EXP 	slider: autoDraw = False
163.1562 	EXP 	trial_counter_text: autoDraw = False
163.1562 	EXP 	spacebar_text: autoDraw = False
163.1562 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
163.1562 	EXP 	image: image = 'images/pointed_maps_images/9cn.jpeg'
163.1562 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
163.1562 	EXP 	slider: markerPos = None
163.1562 	EXP 	slider: markerPos = None
163.1562 	EXP 	trial_counter_text: height = 0.025
163.1562 	EXP 	trial_counter_text: height = 0.025
163.1562 	EXP 	trial_counter_text: height = 0.025
163.1562 	EXP 	trial_counter_text: text = 'Trial 69 of 80'
163.1562 	EXP 	sentence_text: autoDraw = True
163.1562 	EXP 	image: autoDraw = True
163.1562 	EXP 	question_text: autoDraw = True
163.1562 	EXP 	slider: autoDraw = True
163.1562 	EXP 	trial_counter_text: autoDraw = True
163.1562 	EXP 	spacebar_text: autoDraw = True
163.1562 	EXP 	slider: markerPos = 1.6041666666666665
163.1706 	EXP 	slider: markerPos = 1.6041666666666665
163.1725 	DATA 	Mouse:  Left button up, pos=(818,129)
163.1872 	EXP 	slider: markerPos = 1.6041666666666665
163.2740 	DATA 	Mouse: Left button down, pos=(818,129)
163.2870 	EXP 	slider: markerPos = 1.6041666666666665
163.2980 	DATA 	Keypress: space
163.3041 	EXP 	slider: markerPos = 1.6041666666666665
163.3061 	EXP 	New trial (rep=0, index=69): {'item_no': 51, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '11cs', 'file_path': 'images/pointed_maps_images/11cs.jpeg'}
163.3310 	EXP 	sentence_text: autoDraw = False
163.3310 	EXP 	image: autoDraw = False
163.3310 	EXP 	question_text: autoDraw = False
163.3310 	EXP 	slider: autoDraw = False
163.3310 	EXP 	trial_counter_text: autoDraw = False
163.3310 	EXP 	spacebar_text: autoDraw = False
163.3310 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
163.3310 	EXP 	image: image = 'images/pointed_maps_images/11cs.jpeg'
163.3310 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
163.3310 	EXP 	slider: markerPos = None
163.3310 	EXP 	slider: markerPos = None
163.3310 	EXP 	trial_counter_text: height = 0.025
163.3310 	EXP 	trial_counter_text: height = 0.025
163.3310 	EXP 	trial_counter_text: height = 0.025
163.3310 	EXP 	trial_counter_text: text = 'Trial 70 of 80'
163.3310 	EXP 	sentence_text: autoDraw = True
163.3310 	EXP 	image: autoDraw = True
163.3310 	EXP 	question_text: autoDraw = True
163.3310 	EXP 	slider: autoDraw = True
163.3310 	EXP 	trial_counter_text: autoDraw = True
163.3310 	EXP 	spacebar_text: autoDraw = True
163.3310 	EXP 	slider: markerPos = 1.6041666666666665
163.3412 	EXP 	slider: markerPos = 1.6041666666666665
163.3535 	EXP 	slider: markerPos = 1.6041666666666665
163.3599 	DATA 	Mouse:  Left button up, pos=(818,129)
163.3707 	EXP 	slider: markerPos = 1.6041666666666665
163.3875 	EXP 	slider: markerPos = 1.6041666666666665
163.4276 	DATA 	Mouse: Left button down, pos=(818,129)
163.4536 	EXP 	slider: markerPos = 1.6041666666666665
163.4555 	EXP 	New trial (rep=0, index=70): {'item_no': 24, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '4cs', 'file_path': 'images/pointed_maps_images/4cs.jpeg'}
163.4725 	DATA 	Keypress: space
163.4823 	EXP 	sentence_text: autoDraw = False
163.4823 	EXP 	image: autoDraw = False
163.4823 	EXP 	question_text: autoDraw = False
163.4823 	EXP 	slider: autoDraw = False
163.4823 	EXP 	trial_counter_text: autoDraw = False
163.4823 	EXP 	spacebar_text: autoDraw = False
163.4823 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
163.4823 	EXP 	image: image = 'images/pointed_maps_images/4cs.jpeg'
163.4823 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
163.4823 	EXP 	slider: markerPos = None
163.4823 	EXP 	slider: markerPos = None
163.4823 	EXP 	trial_counter_text: height = 0.025
163.4823 	EXP 	trial_counter_text: height = 0.025
163.4823 	EXP 	trial_counter_text: height = 0.025
163.4823 	EXP 	trial_counter_text: text = 'Trial 71 of 80'
163.4823 	EXP 	sentence_text: autoDraw = True
163.4823 	EXP 	image: autoDraw = True
163.4823 	EXP 	question_text: autoDraw = True
163.4823 	EXP 	slider: autoDraw = True
163.4823 	EXP 	trial_counter_text: autoDraw = True
163.4823 	EXP 	spacebar_text: autoDraw = True
163.4823 	EXP 	slider: markerPos = 1.6041666666666665
163.4933 	EXP 	slider: markerPos = 1.6041666666666665
163.5035 	EXP 	slider: markerPos = 1.6041666666666665
163.5205 	EXP 	slider: markerPos = 1.6041666666666665
163.5228 	DATA 	Mouse:  Left button up, pos=(818,129)
163.5376 	EXP 	slider: markerPos = 1.6041666666666665
163.5900 	DATA 	Mouse: Left button down, pos=(818,129)
163.6039 	EXP 	slider: markerPos = 1.6041666666666665
163.6203 	EXP 	slider: markerPos = 1.6041666666666665
163.6222 	EXP 	New trial (rep=0, index=71): {'item_no': 25, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '5cn', 'file_path': 'images/pointed_maps_images/5cn.jpeg'}
163.6392 	DATA 	Keypress: space
163.6491 	EXP 	sentence_text: autoDraw = False
163.6491 	EXP 	image: autoDraw = False
163.6491 	EXP 	question_text: autoDraw = False
163.6491 	EXP 	slider: autoDraw = False
163.6491 	EXP 	trial_counter_text: autoDraw = False
163.6491 	EXP 	spacebar_text: autoDraw = False
163.6491 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
163.6491 	EXP 	image: image = 'images/pointed_maps_images/5cn.jpeg'
163.6491 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
163.6491 	EXP 	slider: markerPos = None
163.6491 	EXP 	slider: markerPos = None
163.6491 	EXP 	trial_counter_text: height = 0.025
163.6491 	EXP 	trial_counter_text: height = 0.025
163.6491 	EXP 	trial_counter_text: height = 0.025
163.6491 	EXP 	trial_counter_text: text = 'Trial 72 of 80'
163.6491 	EXP 	sentence_text: autoDraw = True
163.6491 	EXP 	image: autoDraw = True
163.6491 	EXP 	question_text: autoDraw = True
163.6491 	EXP 	slider: autoDraw = True
163.6491 	EXP 	trial_counter_text: autoDraw = True
163.6491 	EXP 	spacebar_text: autoDraw = True
163.6491 	EXP 	slider: markerPos = 1.6041666666666665
163.6603 	EXP 	slider: markerPos = 1.6041666666666665
163.6706 	EXP 	slider: markerPos = 1.6041666666666665
163.6872 	EXP 	slider: markerPos = 1.6041666666666665
163.6892 	DATA 	Mouse:  Left button up, pos=(818,129)
163.7039 	EXP 	slider: markerPos = 1.6041666666666665
163.7730 	EXP 	New trial (rep=0, index=72): {'item_no': 30, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '10is', 'file_path': 'images/pointed_maps_images/10is.jpeg'}
163.7914 	DATA 	Keypress: space
163.7920 	DATA 	Mouse: Left button down, pos=(818,129)
163.8034 	EXP 	sentence_text: autoDraw = False
163.8034 	EXP 	image: autoDraw = False
163.8034 	EXP 	question_text: autoDraw = False
163.8034 	EXP 	slider: autoDraw = False
163.8034 	EXP 	trial_counter_text: autoDraw = False
163.8034 	EXP 	spacebar_text: autoDraw = False
163.8034 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
163.8034 	EXP 	image: image = 'images/pointed_maps_images/10is.jpeg'
163.8034 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
163.8034 	EXP 	slider: markerPos = None
163.8034 	EXP 	slider: markerPos = None
163.8034 	EXP 	trial_counter_text: height = 0.025
163.8034 	EXP 	trial_counter_text: height = 0.025
163.8034 	EXP 	trial_counter_text: height = 0.025
163.8034 	EXP 	trial_counter_text: text = 'Trial 73 of 80'
163.8034 	EXP 	sentence_text: autoDraw = True
163.8034 	EXP 	image: autoDraw = True
163.8034 	EXP 	question_text: autoDraw = True
163.8034 	EXP 	slider: autoDraw = True
163.8034 	EXP 	trial_counter_text: autoDraw = True
163.8034 	EXP 	spacebar_text: autoDraw = True
163.8034 	EXP 	slider: markerPos = 1.6041666666666665
163.8134 	EXP 	slider: markerPos = 1.6041666666666665
163.8233 	EXP 	slider: markerPos = 1.6041666666666665
163.8369 	EXP 	slider: markerPos = 1.6041666666666665
163.8433 	DATA 	Mouse:  Left button up, pos=(818,129)
163.8538 	EXP 	slider: markerPos = 1.6041666666666665
163.8703 	EXP 	slider: markerPos = 1.6041666666666665
163.9269 	DATA 	Mouse: Left button down, pos=(818,129)
163.9385 	EXP 	New trial (rep=0, index=73): {'item_no': 19, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '19is', 'file_path': 'images/pointed_maps_images/19is.jpeg'}
163.9558 	DATA 	Keypress: space
163.9655 	EXP 	sentence_text: autoDraw = False
163.9655 	EXP 	image: autoDraw = False
163.9655 	EXP 	question_text: autoDraw = False
163.9655 	EXP 	slider: autoDraw = False
163.9655 	EXP 	trial_counter_text: autoDraw = False
163.9655 	EXP 	spacebar_text: autoDraw = False
163.9655 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
163.9655 	EXP 	image: image = 'images/pointed_maps_images/19is.jpeg'
163.9655 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
163.9655 	EXP 	slider: markerPos = None
163.9655 	EXP 	slider: markerPos = None
163.9655 	EXP 	trial_counter_text: height = 0.025
163.9655 	EXP 	trial_counter_text: height = 0.025
163.9655 	EXP 	trial_counter_text: height = 0.025
163.9655 	EXP 	trial_counter_text: text = 'Trial 74 of 80'
163.9655 	EXP 	sentence_text: autoDraw = True
163.9655 	EXP 	image: autoDraw = True
163.9655 	EXP 	question_text: autoDraw = True
163.9655 	EXP 	slider: autoDraw = True
163.9655 	EXP 	trial_counter_text: autoDraw = True
163.9655 	EXP 	spacebar_text: autoDraw = True
163.9655 	EXP 	slider: markerPos = 1.6041666666666665
163.9760 	EXP 	slider: markerPos = 1.6041666666666665
163.9868 	EXP 	slider: markerPos = 1.6041666666666665
164.0039 	EXP 	slider: markerPos = 1.6041666666666665
164.0061 	DATA 	Mouse:  Left button up, pos=(818,129)
164.0205 	EXP 	slider: markerPos = 1.6041666666666665
164.0886 	EXP 	New trial (rep=0, index=74): {'item_no': 78, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '18cs', 'file_path': 'images/pointed_maps_images/18cs.jpeg'}
164.1070 	DATA 	Keypress: space
164.1078 	DATA 	Mouse: Left button down, pos=(818,129)
164.1184 	EXP 	sentence_text: autoDraw = False
164.1184 	EXP 	image: autoDraw = False
164.1184 	EXP 	question_text: autoDraw = False
164.1184 	EXP 	slider: autoDraw = False
164.1184 	EXP 	trial_counter_text: autoDraw = False
164.1184 	EXP 	spacebar_text: autoDraw = False
164.1184 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
164.1184 	EXP 	image: image = 'images/pointed_maps_images/18cs.jpeg'
164.1184 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
164.1184 	EXP 	slider: markerPos = None
164.1184 	EXP 	slider: markerPos = None
164.1184 	EXP 	trial_counter_text: height = 0.025
164.1184 	EXP 	trial_counter_text: height = 0.025
164.1184 	EXP 	trial_counter_text: height = 0.025
164.1184 	EXP 	trial_counter_text: text = 'Trial 75 of 80'
164.1184 	EXP 	sentence_text: autoDraw = True
164.1184 	EXP 	image: autoDraw = True
164.1184 	EXP 	question_text: autoDraw = True
164.1184 	EXP 	slider: autoDraw = True
164.1184 	EXP 	trial_counter_text: autoDraw = True
164.1184 	EXP 	spacebar_text: autoDraw = True
164.1184 	EXP 	slider: markerPos = 1.6041666666666665
164.1295 	EXP 	slider: markerPos = 1.6041666666666665
164.1393 	EXP 	slider: markerPos = 1.6041666666666665
164.1539 	EXP 	slider: markerPos = 1.6041666666666665
164.1703 	EXP 	slider: markerPos = 1.6041666666666665
164.1783 	DATA 	Mouse:  Left button up, pos=(818,129)
164.1871 	EXP 	slider: markerPos = 1.6041666666666665
164.2039 	EXP 	slider: markerPos = 1.6041666666666665
164.2388 	EXP 	New trial (rep=0, index=75): {'item_no': 65, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '5in', 'file_path': 'images/pointed_maps_images/5in.jpeg'}
164.2566 	DATA 	Keypress: space
164.2572 	DATA 	Mouse: Left button down, pos=(818,129)
164.2686 	EXP 	sentence_text: autoDraw = False
164.2686 	EXP 	image: autoDraw = False
164.2686 	EXP 	question_text: autoDraw = False
164.2686 	EXP 	slider: autoDraw = False
164.2686 	EXP 	trial_counter_text: autoDraw = False
164.2686 	EXP 	spacebar_text: autoDraw = False
164.2686 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
164.2686 	EXP 	image: image = 'images/pointed_maps_images/5in.jpeg'
164.2686 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
164.2686 	EXP 	slider: markerPos = None
164.2686 	EXP 	slider: markerPos = None
164.2686 	EXP 	trial_counter_text: height = 0.025
164.2686 	EXP 	trial_counter_text: height = 0.025
164.2686 	EXP 	trial_counter_text: height = 0.025
164.2686 	EXP 	trial_counter_text: text = 'Trial 76 of 80'
164.2686 	EXP 	sentence_text: autoDraw = True
164.2686 	EXP 	image: autoDraw = True
164.2686 	EXP 	question_text: autoDraw = True
164.2686 	EXP 	slider: autoDraw = True
164.2686 	EXP 	trial_counter_text: autoDraw = True
164.2686 	EXP 	spacebar_text: autoDraw = True
164.2686 	EXP 	slider: markerPos = 1.6041666666666665
164.2793 	EXP 	slider: markerPos = 1.6041666666666665
