1.1487 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
40.6436 	EXP 	Created spacebar_debrief = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='spacebar_debrief', opacity=1.0, ori=0, pos=array([ 0.  , -0.35]), rgb=UNKNOWN, text="Press the 'spacebar' to continue.", units='height', win=Window(...), wrapWidth=1)
40.6513 	EXP 	window1: mouseVisible = True
40.6528 	EXP 	Created continue_box = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='continue_box', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.17, 0.06]), units='height', vertices=ndarray(...), win=Window(...))
40.6580 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), rgb=UNKNOWN, text='Continue', units='height', win=Window(...), wrapWidth=1)
40.6772 	EXP 	Created comment_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='comment_instructions', opacity=1.0, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
40.6907 	EXP 	Created final_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='final_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
40.7169 	WARNING 	t of last frame was 3594.48ms (=1/0)
40.7169 	EXP 	ageResp: autoLog = True
40.7169 	EXP 	genderResp1: autoLog = True
40.7169 	EXP 	genderResp1: markerPos = None
40.7169 	EXP 	genderResp1: styleTweaks = []
40.7169 	EXP 	genderResp1: styleTweaks = []
40.7169 	EXP 	genderResp1: styleTweaks = []
40.7169 	EXP 	genderResp1: styleTweaks = []
40.7169 	EXP 	genderResp1: contrast = 1.0
40.7169 	EXP 	genderResp1: autoLog = True
40.7169 	EXP 	genderResp2: autoLog = True
40.7169 	EXP 	edu_slider: autoLog = True
40.7169 	EXP 	edu_slider: markerPos = None
40.7169 	EXP 	edu_slider: styleTweaks = []
40.7169 	EXP 	edu_slider: styleTweaks = []
40.7169 	EXP 	edu_slider: styleTweaks = []
40.7169 	EXP 	edu_slider: styleTweaks = []
40.7169 	EXP 	edu_slider: contrast = 1.0
40.7169 	EXP 	edu_slider: autoLog = True
40.7169 	EXP 	q1_slider: autoLog = True
40.7169 	EXP 	q1_slider: markerPos = None
40.7169 	EXP 	q1_slider: styleTweaks = []
40.7169 	EXP 	q1_slider: styleTweaks = []
40.7169 	EXP 	q1_slider: styleTweaks = []
40.7169 	EXP 	q1_slider: styleTweaks = []
40.7169 	EXP 	q1_slider: contrast = 1.0
40.7169 	EXP 	q1_slider: autoLog = True
40.7169 	EXP 	q2_slider: autoLog = True
40.7169 	EXP 	q2_slider: markerPos = None
40.7169 	EXP 	q2_slider: styleTweaks = []
40.7169 	EXP 	q2_slider: styleTweaks = []
40.7169 	EXP 	q2_slider: styleTweaks = []
40.7169 	EXP 	q2_slider: styleTweaks = []
40.7169 	EXP 	q2_slider: contrast = 1.0
40.7169 	EXP 	q2_slider: autoLog = True
40.7169 	EXP 	q3_slider: autoLog = True
40.7169 	EXP 	q3_slider: markerPos = None
40.7169 	EXP 	q3_slider: styleTweaks = []
40.7169 	EXP 	q3_slider: styleTweaks = []
40.7169 	EXP 	q3_slider: styleTweaks = []
40.7169 	EXP 	q3_slider: styleTweaks = []
40.7169 	EXP 	q3_slider: contrast = 1.0
40.7169 	EXP 	q3_slider: autoLog = True
40.7169 	EXP 	q4_slider: autoLog = True
40.7169 	EXP 	q4_slider: markerPos = None
40.7169 	EXP 	q4_slider: styleTweaks = []
40.7169 	EXP 	q4_slider: styleTweaks = []
40.7169 	EXP 	q4_slider: styleTweaks = []
40.7169 	EXP 	q4_slider: styleTweaks = []
40.7169 	EXP 	q4_slider: contrast = 1.0
40.7169 	EXP 	q4_slider: autoLog = True
40.7169 	EXP 	q5_slider: autoLog = True
40.7169 	EXP 	q5_slider: markerPos = None
40.7169 	EXP 	q5_slider: styleTweaks = []
40.7169 	EXP 	q5_slider: styleTweaks = []
40.7169 	EXP 	q5_slider: styleTweaks = []
40.7169 	EXP 	q5_slider: styleTweaks = []
40.7169 	EXP 	q5_slider: contrast = 1.0
40.7169 	EXP 	q5_slider: autoLog = True
40.7169 	EXP 	slider: autoLog = True
40.7169 	EXP 	slider: markerPos = None
40.7169 	EXP 	slider: styleTweaks = []
40.7169 	EXP 	slider: styleTweaks = []
40.7169 	EXP 	slider: styleTweaks = ['triangleMarker']
40.7169 	EXP 	slider: styleTweaks = ['triangleMarker']
40.7169 	EXP 	slider: contrast = 1.0
40.7169 	EXP 	slider: autoLog = True
40.7169 	EXP 	scale_slider: autoLog = True
40.7169 	EXP 	scale_slider: markerPos = None
40.7169 	EXP 	scale_slider: styleTweaks = []
40.7169 	EXP 	scale_slider: styleTweaks = []
40.7169 	EXP 	scale_slider: styleTweaks = []
40.7169 	EXP 	scale_slider: styleTweaks = []
40.7169 	EXP 	scale_slider: contrast = 1.0
40.7169 	EXP 	scale_slider: autoLog = True
40.7169 	EXP 	textbox: autoLog = True
40.7169 	EXP 	intro_text2: autoDraw = True
42.2858 	DATA 	Keypress: space
42.2901 	WARNING 	t of last frame was 20.46ms (=1/48)
43.3087 	DATA 	Keypress: space
46.9745 	EXP 	Created sequence: sequential, trialTypes=1, nReps=100, seed=None
46.9753 	EXP 	New trial (rep=0, index=0): None
47.0734 	DATA 	Keypress: space
47.0997 	WARNING 	t of last frame was 127.00ms (=1/7)
47.0997 	EXP 	intro_text2: autoDraw = False
47.0997 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-1.png'
47.0997 	EXP 	counter: height = 0.029999999999999995
47.0997 	EXP 	counter: height = 0.029999999999999995
47.0997 	EXP 	counter: height = 0.029999999999999995
47.0997 	EXP 	counter: text = 'Page 1 of 4'
47.0997 	EXP 	info_sheet_image: autoDraw = True
47.0997 	EXP 	counter: autoDraw = True
47.0997 	EXP 	move_text: autoDraw = True
47.0997 	EXP 	info_sheet_next: autoDraw = True
50.6715 	EXP 	New trial (rep=1, index=0): None
50.7600 	DATA 	Keypress: right
50.7836 	WARNING 	t of last frame was 113.93ms (=1/8)
50.7836 	EXP 	info_sheet_image: autoDraw = False
50.7836 	EXP 	counter: autoDraw = False
50.7836 	EXP 	move_text: autoDraw = False
50.7836 	EXP 	info_sheet_next: autoDraw = False
50.7836 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-2.png'
50.7836 	EXP 	counter: height = 0.029999999999999995
50.7836 	EXP 	counter: height = 0.029999999999999995
50.7836 	EXP 	counter: height = 0.029999999999999995
50.7836 	EXP 	counter: text = 'Page 2 of 4'
50.7836 	EXP 	info_sheet_image: autoDraw = True
50.7836 	EXP 	counter: autoDraw = True
50.7836 	EXP 	move_text: autoDraw = True
50.7836 	EXP 	info_sheet_next: autoDraw = True
52.1216 	EXP 	New trial (rep=2, index=0): None
52.1937 	DATA 	Keypress: left
52.2182 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
52.2173 	EXP 	info_sheet_image: autoDraw = False
52.2173 	EXP 	counter: autoDraw = False
52.2173 	EXP 	move_text: autoDraw = False
52.2173 	EXP 	info_sheet_next: autoDraw = False
52.2173 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-1.png'
52.2173 	EXP 	counter: height = 0.029999999999999995
52.2173 	EXP 	counter: height = 0.029999999999999995
52.2173 	EXP 	counter: height = 0.029999999999999995
52.2173 	EXP 	counter: text = 'Page 1 of 4'
52.2173 	EXP 	info_sheet_image: autoDraw = True
52.2173 	EXP 	counter: autoDraw = True
52.2173 	EXP 	move_text: autoDraw = True
52.2173 	EXP 	info_sheet_next: autoDraw = True
601.9003 	EXP 	New trial (rep=3, index=0): None
601.9773 	DATA 	Keypress: right
601.9883 	EXP 	info_sheet_image: autoDraw = False
601.9883 	EXP 	counter: autoDraw = False
601.9883 	EXP 	move_text: autoDraw = False
601.9883 	EXP 	info_sheet_next: autoDraw = False
601.9883 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-2.png'
601.9883 	EXP 	counter: height = 0.029999999999999995
601.9883 	EXP 	counter: height = 0.029999999999999995
601.9883 	EXP 	counter: height = 0.029999999999999995
601.9883 	EXP 	counter: text = 'Page 2 of 4'
601.9883 	EXP 	info_sheet_image: autoDraw = True
601.9883 	EXP 	counter: autoDraw = True
601.9883 	EXP 	move_text: autoDraw = True
601.9883 	EXP 	info_sheet_next: autoDraw = True
602.3495 	EXP 	New trial (rep=4, index=0): None
602.4238 	DATA 	Keypress: right
602.4450 	EXP 	info_sheet_image: autoDraw = False
602.4450 	EXP 	counter: autoDraw = False
602.4450 	EXP 	move_text: autoDraw = False
602.4450 	EXP 	info_sheet_next: autoDraw = False
602.4450 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-3.png'
602.4450 	EXP 	counter: height = 0.029999999999999995
602.4450 	EXP 	counter: height = 0.029999999999999995
602.4450 	EXP 	counter: height = 0.029999999999999995
602.4450 	EXP 	counter: text = 'Page 3 of 4'
602.4450 	EXP 	info_sheet_image: autoDraw = True
602.4450 	EXP 	counter: autoDraw = True
602.4450 	EXP 	move_text: autoDraw = True
602.4450 	EXP 	info_sheet_next: autoDraw = True
603.0664 	EXP 	New trial (rep=5, index=0): None
603.1394 	DATA 	Keypress: right
603.1620 	EXP 	info_sheet_image: autoDraw = False
603.1620 	EXP 	counter: autoDraw = False
603.1620 	EXP 	move_text: autoDraw = False
603.1620 	EXP 	info_sheet_next: autoDraw = False
603.1620 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-4.png'
603.1620 	EXP 	counter: height = 0.029999999999999995
603.1620 	EXP 	counter: height = 0.029999999999999995
603.1620 	EXP 	counter: height = 0.029999999999999995
603.1620 	EXP 	counter: text = 'Page 4 of 4'
603.1620 	EXP 	info_sheet_image: autoDraw = True
603.1620 	EXP 	counter: autoDraw = True
603.1620 	EXP 	move_text: autoDraw = True
603.1620 	EXP 	info_sheet_next: autoDraw = True
605.7821 	EXP 	New trial (rep=6, index=0): None
605.8481 	DATA 	Keypress: right
605.8771 	EXP 	info_sheet_image: autoDraw = False
605.8771 	EXP 	counter: autoDraw = False
605.8771 	EXP 	move_text: autoDraw = False
605.8771 	EXP 	info_sheet_next: autoDraw = False
605.8771 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-4.png'
605.8771 	EXP 	counter: text = 'Page 4 of 4'
605.8771 	EXP 	info_sheet_image: autoDraw = True
605.8771 	EXP 	counter: autoDraw = True
605.8771 	EXP 	move_text: autoDraw = True
605.8771 	EXP 	info_sheet_next: autoDraw = True
606.3509 	DATA 	Keypress: return
606.3852 	EXP 	Imported consent.csv as conditions, 6 conditions, 1 params
606.3856 	EXP 	Created sequence: sequential, trialTypes=6, nReps=1, seed=None
606.3858 	EXP 	New trial (rep=0, index=0): OrderedDict([('consent_item', '1 of 6\nI confirm that I have read the attached information sheet (Version A5.0; Date 26/05/2022) for the above study and have had the opportunity to consider the information and ask questions and had these answered satisfactorily.')])
606.4318 	EXP 	info_sheet_image: autoDraw = False
606.4318 	EXP 	counter: autoDraw = False
606.4318 	EXP 	move_text: autoDraw = False
606.4318 	EXP 	info_sheet_next: autoDraw = False
606.4318 	EXP 	item_text: height = 0.04
606.4318 	EXP 	item_text: height = 0.04
606.4318 	EXP 	item_text: height = 0.04
606.4318 	EXP 	item_text: text = '1 of 6\nI confirm that I have read the attached information sheet (Version A5.0; Date 26/05/2022) for the above study and have had the opportunity to consider the information and ask questions and had these answered satisfactorily.'
606.4318 	EXP 	study_title: autoDraw = True
606.4318 	EXP 	item_text: autoDraw = True
606.4318 	EXP 	keypress_instructions: autoDraw = True
612.5847 	DATA 	Keypress: right
615.9340 	EXP 	New trial (rep=0, index=1): OrderedDict([('consent_item', '2 of 6\nI understand that my participation in the study is voluntary and that I am free to withdraw at any time without giving a reason and without detriment to myself (although I will not receive payment for this study). I understand that it will not be possible to remove my data from the project once it has been anonymised and forms part of the data set.  \n\nI agree to take part on this basis.')])
616.0373 	DATA 	Keypress: y
616.0592 	EXP 	study_title: autoDraw = False
616.0592 	EXP 	item_text: autoDraw = False
616.0592 	EXP 	keypress_instructions: autoDraw = False
616.0592 	EXP 	item_text: height = 0.04
616.0592 	EXP 	item_text: height = 0.04
616.0592 	EXP 	item_text: height = 0.04
616.0592 	EXP 	item_text: text = '2 of 6\nI understand that my participation in the study is voluntary and that I am free to withdraw at any time without giving a reason and without detriment to myself (although I will not receive payment for this study). I understand that it will not be possible to remove my data from the project once it has been anonymised and forms part of the data set.  \n\nI agree to take part on this basis.'
616.0592 	EXP 	study_title: autoDraw = True
616.0592 	EXP 	item_text: autoDraw = True
616.0592 	EXP 	keypress_instructions: autoDraw = True
616.3676 	DATA 	Keypress: y
616.5679 	DATA 	Keypress: y
616.7516 	DATA 	Keypress: y
616.9514 	DATA 	Keypress: y
617.1341 	DATA 	Keypress: y
617.3007 	DATA 	Keypress: y
617.4847 	DATA 	Keypress: y
617.6846 	DATA 	Keypress: y
617.8676 	DATA 	Keypress: y
618.0488 	EXP 	New trial (rep=0, index=2): OrderedDict([('consent_item', '3 of 6\nI agree that any data collected may be included in anonymous form in student theses/publications/conference presentations.')])
618.0600 	DATA 	Keypress: y
618.0659 	EXP 	study_title: autoDraw = False
618.0659 	EXP 	item_text: autoDraw = False
618.0659 	EXP 	keypress_instructions: autoDraw = False
618.0659 	EXP 	item_text: height = 0.04
618.0659 	EXP 	item_text: height = 0.04
618.0659 	EXP 	item_text: height = 0.04
618.0659 	EXP 	item_text: text = '3 of 6\nI agree that any data collected may be included in anonymous form in student theses/publications/conference presentations.'
618.0659 	EXP 	study_title: autoDraw = True
618.0659 	EXP 	item_text: autoDraw = True
618.0659 	EXP 	keypress_instructions: autoDraw = True
619.2341 	DATA 	Keypress: y
621.0821 	EXP 	New trial (rep=0, index=3): OrderedDict([('consent_item', '4 of 6\nI understand that a fully anonymised dataset will be deposited in public open data repositories.')])
621.0917 	DATA 	Keypress: y
621.0980 	EXP 	study_title: autoDraw = False
621.0980 	EXP 	item_text: autoDraw = False
621.0980 	EXP 	keypress_instructions: autoDraw = False
621.0980 	EXP 	item_text: height = 0.04
621.0980 	EXP 	item_text: height = 0.04
621.0980 	EXP 	item_text: height = 0.04
621.0980 	EXP 	item_text: text = '4 of 6\nI understand that a fully anonymised dataset will be deposited in public open data repositories.'
621.0980 	EXP 	study_title: autoDraw = True
621.0980 	EXP 	item_text: autoDraw = True
621.0980 	EXP 	keypress_instructions: autoDraw = True
623.2997 	EXP 	New trial (rep=0, index=4): OrderedDict([('consent_item', '5 of 6\nI understand that data collected during the study may be looked at by individuals from The University of Manchester or regulatory authorities, where it is relevant to my taking part in this research. I give permission for these individuals to have access to my data.')])
623.3181 	DATA 	Keypress: y
623.3224 	EXP 	study_title: autoDraw = False
623.3224 	EXP 	item_text: autoDraw = False
623.3224 	EXP 	keypress_instructions: autoDraw = False
623.3224 	EXP 	item_text: height = 0.04
623.3224 	EXP 	item_text: height = 0.04
623.3224 	EXP 	item_text: height = 0.04
623.3224 	EXP 	item_text: text = '5 of 6\nI understand that data collected during the study may be looked at by individuals from The University of Manchester or regulatory authorities, where it is relevant to my taking part in this research. I give permission for these individuals to have access to my data.'
623.3224 	EXP 	study_title: autoDraw = True
623.3224 	EXP 	item_text: autoDraw = True
623.3224 	EXP 	keypress_instructions: autoDraw = True
624.0842 	DATA 	Keypress: y
625.2009 	DATA 	Keypress: y
634.8827 	EXP 	New trial (rep=0, index=5): OrderedDict([('consent_item', '6 of 6\nI agree to take part in this study.')])
