info_sheet_loop.thisIndex,expName,file_name,textbox.text,genderResp2.text,__participant,spacebar_continue.rt,spacebar_continue_3.keys,sentence,q5_slider.response,mouse_3.x,spacebar_continue.keys,genderResp1.response,info_sheet_loop.thisRepN,next_slide_key.keys,arrow_posx,consent_loop.thisTrialN,mouse_3.leftButton,OS,q4_slider.response,instruction,spacebar_continue_7.keys,trials.thisN,spacebar_continue_7.rt,slide_text,mouse_3.midButton,frameRate,arrow_posy,scale_slider.response,trials.ran,consent_loop.thisRepN,edu_slider.response,next_slide_key.rt,consent_item,psychopyVersion,consent_loop.ran,participant,info_sheet_loop.thisN,instructions_loop.ran,spacebar_continue_3.rt,consent_key.rt,q2_slider.response,info_sheet_loop.thisTrialN,item_no,mouse_3.clicked_name,q1_slider.response,trials.thisIndex,consent_key.keys,info_sheet_loop.ran,q3_slider.response,mouse_3.y,date,mouse_3.rightButton,instructions_loop.thisN,__datetime,trials.thisRepN,slider.response,instructions_loop.thisIndex,correct_option,consent_loop.thisIndex,triangle_pos,__session,granularity,genderResp1.rt,instructions_loop.thisTrialN,slider.rt,question,file_path,ageResp.text,total_duration,__experimentName,consent_loop.thisN,trials.thisTrialN,instructions_loop.thisRepN
﻿,BZ,5in,,,PARTICIPANT,1.0286000000088507,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,46,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,65,,,64,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.2259259259259259,,NA,,,SESSION,0,,,2.062599999994063,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5in.jpeg,,,3rd_year_experiment,,46,
﻿,BZ,2cn,,,PARTICIPANT,3.103200000002971,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,47,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,2,,,1,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.7555555555555555,,NA,,,SESSION,0,,,4.639600000008954,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/2cn.jpeg,,,3rd_year_experiment,,47,
﻿,BZ,5cs,,,PARTICIPANT,1.0505999999940059,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,48,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,5,,,4,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.7166666666666668,,NA,,,SESSION,0,,,2.5382000000030303,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5cs.jpeg,,,3rd_year_experiment,,48,
﻿,BZ,1cn,,,PARTICIPANT,7.999600000008968,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,49,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,21,,,20,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.9425925925925926,,NA,,,SESSION,0,,,4.579700000002958,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/1cn.jpeg,,,3rd_year_experiment,,49,
﻿,BZ,18cs,,,PARTICIPANT,0.7997000000029857,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,50,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,78,,,77,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.2296296296296296,,NA,,,SESSION,0,,,3.588700000002973,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/18cs.jpeg,,,3rd_year_experiment,,50,
﻿,BZ,15cn,,,PARTICIPANT,2.046599999993987,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,51,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,75,,,74,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.1833333333333333,,NA,,,SESSION,0,,,138.21270000000288,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/15cn.jpeg,,,3rd_year_experiment,,51,
﻿,BZ,16cs,,,PARTICIPANT,1.3032999999970798,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,52,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,36,,,35,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.3518518518518519,,NA,,,SESSION,0,,,4.570400000005975,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16cs.jpeg,,,3rd_year_experiment,,52,
﻿,BZ,8is,,,PARTICIPANT,2.2932000000030257,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,53,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,68,,,67,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.6407407407407408,,NA,,,SESSION,0,,,4.849199999988059,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/8is.jpeg,,,3rd_year_experiment,,53,
﻿,BZ,9in,,,PARTICIPANT,4.354299999997011,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,54,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,69,,,68,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.2851851851851852,,NA,,,SESSION,0,,,6.17840000000615,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/9in.jpeg,,,3rd_year_experiment,,54,
﻿,BZ,7in,,,PARTICIPANT,0.7863999999910902,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,55,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,27,,,26,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.0240740740740741,,NA,,,SESSION,0,,,2.5667999999971016,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7in.jpeg,,,3rd_year_experiment,,55,
﻿,BZ,5is,,,PARTICIPANT,0.5121000000090135,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,56,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,45,,,44,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.7740740740740741,,NA,,,SESSION,0,,,2.828999999999951,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5is.jpeg,,,3rd_year_experiment,,56,
﻿,BZ,16cn,,,PARTICIPANT,2.6122999999968215,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,57,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,56,,,55,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.2666666666666666,,NA,,,SESSION,0,,,5.980000000000018,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16cn.jpeg,,,3rd_year_experiment,,57,
﻿,BZ,4is,,,PARTICIPANT,0.7712999999971544,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,58,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,64,,,63,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.874074074074074,,NA,,,SESSION,0,,,3.6537999999968633,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/4is.jpeg,,,3rd_year_experiment,,58,
﻿,BZ,7is,,,PARTICIPANT,0.5395000000000891,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,59,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,7,,,6,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.9666666666666668,,NA,,,SESSION,0,,,2.317799999997078,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7is.jpeg,,,3rd_year_experiment,,59,
﻿,BZ,11is,,,PARTICIPANT,0.7645999999940614,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,60,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,11,,,10,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.0925925925925926,,NA,,,SESSION,0,,,4.207099999993943,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/11is.jpeg,,,3rd_year_experiment,,60,
﻿,BZ,17in,,,PARTICIPANT,0.7677000000030603,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,61,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,77,,,76,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.9833333333333334,,NA,,,SESSION,0,,,4.10809999999401,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/17in.jpeg,,,3rd_year_experiment,,61,
﻿,BZ,12in,,,PARTICIPANT,2.809299999996938,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,62,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,12,,,11,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.588888888888889,,NA,,,SESSION,0,,,5.1683000000120956,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/12in.jpeg,,,3rd_year_experiment,,62,
﻿,BZ,3cs,,,PARTICIPANT,1.52719999998817,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,63,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,43,,,42,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.675925925925926,,NA,,,SESSION,0,,,2.574399999991101,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/3cs.jpeg,,,3rd_year_experiment,,63,
﻿,BZ,19cn,,,PARTICIPANT,2.068700000002991,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,64,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,79,,,78,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.0037037037037038,,NA,,,SESSION,0,,,5.451900000006162,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/19cn.jpeg,,,3rd_year_experiment,,64,
﻿,BZ,14in,,,PARTICIPANT,0.7699000000059186,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,65,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,54,,,53,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.4518518518518517,,NA,,,SESSION,0,,,3.135200000003124,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14in.jpeg,,,3rd_year_experiment,,65,
﻿,BZ,6cn,,,PARTICIPANT,2.5764999999998963,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,66,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,6,,,5,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.598148148148148,,NA,,,SESSION,0,,,3.635099999994054,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6cn.jpeg,,,3rd_year_experiment,,66,
﻿,BZ,19is,,,PARTICIPANT,2.8228000000119664,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,67,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,19,,,18,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.9814814814814814,,NA,,,SESSION,0,,,5.426999999999907,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/19is.jpeg,,,3rd_year_experiment,,67,
﻿,BZ,14cs,,,PARTICIPANT,1.0272999999970125,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,68,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,74,,,73,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.3722222222222222,,NA,,,SESSION,0,,,4.299799999997049,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14cs.jpeg,,,3rd_year_experiment,,68,
﻿,BZ,16in,,,PARTICIPANT,2.0437000000029,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,69,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,16,,,15,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.5296296296296297,,NA,,,SESSION,0,,,5.666400000005979,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16in.jpeg,,,3rd_year_experiment,,69,
﻿,BZ,13is,,,PARTICIPANT,3.0717999999972108,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,70,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,53,,,52,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.3851851851851853,,NA,,,SESSION,0,,,4.660799999996925,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/13is.jpeg,,,3rd_year_experiment,,70,
﻿,BZ,20is,,,PARTICIPANT,2.559600000009141,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,71,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,80,,,79,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.15,,NA,,,SESSION,0,,,7.942300000011983,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/20is.jpeg,,,3rd_year_experiment,,71,
﻿,BZ,14is,,,PARTICIPANT,1.0137000000031549,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,72,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,34,,,33,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.3037037037037038,,NA,,,SESSION,0,,,6.447299999996858,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14is.jpeg,,,3rd_year_experiment,,72,
﻿,BZ,14cn,,,PARTICIPANT,3.361799999996947,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,73,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,14,,,13,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.2574074074074075,,NA,,,SESSION,0,,,4.5894000000059805,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14cn.jpeg,,,3rd_year_experiment,,73,
﻿,BZ,6is,,,PARTICIPANT,1.0441000000089389,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,74,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,26,,,25,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.7425925925925925,,NA,,,SESSION,0,,,3.046599999993987,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6is.jpeg,,,3rd_year_experiment,,74,
﻿,BZ,20cs,,,PARTICIPANT,1.0625,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,75,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,40,,,39,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.2203703703703703,,NA,,,SESSION,0,,,4.500200000002906,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/20cs.jpeg,,,3rd_year_experiment,,75,
﻿,BZ,15is,,,PARTICIPANT,0.79019999998809,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,76,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,15,,,14,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.1092592592592592,,NA,,,SESSION,0,,,4.098500000000058,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/15is.jpeg,,,3rd_year_experiment,,76,
﻿,BZ,7cn,,,PARTICIPANT,0.5593999999910011,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,77,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,67,,,66,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,2,,NA,,,SESSION,0,,,4.822200000003022,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7cn.jpeg,,,3rd_year_experiment,,77,
﻿,BZ,6in,,,PARTICIPANT,0.6061999999881209,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,78,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,46,,,45,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.161111111111111,,NA,,,SESSION,0,,,4.540499999999838,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6in.jpeg,,,3rd_year_experiment,,78,
﻿,BZ,13in,,,PARTICIPANT,4.046700000002829,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,79,,,,6.666844449185348,,,1,,,,,2022.2.4,,26,,,,,,,73,,,72,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,0,1.512962962962963,,NA,,,SESSION,0,,,6.330200000002833,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/13in.jpeg,,,3rd_year_experiment,,79,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,,,Win32,,,space,,2.7080000000000837,,,6.666844449185348,,2,,,,,,2022.2.4,,26,,,,,,,,,,,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,"[""space""]",,,,,,,,,,,Win32,,,,,,,,6.666844449185348,,,,,,,,2022.2.4,,26,,,[3.9744000000059714],,,,,,,,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,"I first looked at the right side of the figure to see whether there was a colour bar available. If so, I would make my decision based on that scheme. If not, I went with my own judgement: I associate red with severity and green with the opposite",,PARTICIPANT,,,,,,,,,,,,,Win32,,,,,,,,6.666844449185348,,,,,,,,2022.2.4,,26,,,,,,,,,,,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,,,,,,,SESSION,,,,,,,,1425.279900000006,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,,,Win32,,,,,,,,6.666844449185348,,,,,,,,2022.2.4,,26,,,,,,,,,,,,,,,2023-04-03_08h47.52.378,,,2023-04-03_08h47.15.534,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,,,MacIntel,,,,,,,,30.00120004800653,,,,,,,,2022.2.4,,10,,,,,,,,,,,,,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿0,BZ,,,,PARTICIPANT,,,,,,,,0,,,,,MacIntel,,,,,,,,30.00120004800653,,,,,,,,2022.2.4,,10,0,,,,,0,,,,,,1,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿0,BZ,,,,PARTICIPANT,,,,,,,,1,,,,,MacIntel,,,,,,,,30.00120004800653,,,,,,,,2022.2.4,,10,1,,,,,0,,,,,,1,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿0,BZ,,,,PARTICIPANT,,,,,,,,2,,,,,MacIntel,,,,,,,,30.00120004800653,,,,,,,,2022.2.4,,10,2,,,,,0,,,,,,1,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿0,BZ,,,,PARTICIPANT,,,,,,,,3,,,,,MacIntel,,,,,,,,30.00120004800653,,,,,,,,2022.2.4,,10,3,,,,,0,,,,,,1,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,0,,MacIntel,,,,,,,,30.00120004800653,,,,0,,,"1 of 6
I confirm that I have read the attached information sheet (Version A7.0; Date 22/02/2023) for the above study and have had the opportunity to consider the information and ask questions and had these answered satisfactorily.",2022.2.4,1,10,,,,6.710600000008924,,,,,,,y,,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,0,,SESSION,,,,,,,,,3rd_year_experiment,0,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,1,,MacIntel,,,,,,,,30.00120004800653,,,,0,,,"2 of 6
I understand that my participation in the study is voluntary and that I am free to withdraw at any time without giving a reason and without detriment to myself. I understand that it will not be possible to remove my data from the project once it has been anonymised and forms part of the data set. 

I agree to take part on this basis.",2022.2.4,1,10,,,,0.7322000000029618,,,,,,,y,,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,1,,SESSION,,,,,,,,,3rd_year_experiment,1,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,2,,MacIntel,,,,,,,,30.00120004800653,,,,0,,,"3 of 6
I agree that any data collected may be included in anonymous form in student theses/publications/conference presentations.",2022.2.4,1,10,,,,1.8058999999910554,,,,,,,y,,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,2,,SESSION,,,,,,,,,3rd_year_experiment,2,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,3,,MacIntel,,,,,,,,30.00120004800653,,,,0,,,"4 of 6
I understand that a fully anonymised dataset will be deposited in public open data repositories.",2022.2.4,1,10,,,,1.4019999999999868,,,,,,,y,,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,3,,SESSION,,,,,,,,,3rd_year_experiment,3,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,4,,MacIntel,,,,,,,,30.00120004800653,,,,0,,,"5 of 6
I understand that data collected during the study may be looked at by individuals from The University of Manchester or regulatory authorities, where it is relevant to my taking part in this research. I give permission for these individuals to have access to my data.",2022.2.4,1,10,,,,7.980200000002981,,,,,,,y,,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,4,,SESSION,,,,,,,,,3rd_year_experiment,4,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,5,,MacIntel,,,,,,,,30.00120004800653,,,,0,,,"6 of 6
I agree to take part in this study.",2022.2.4,1,10,,,,1.5197999999970193,,,,,,,y,,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,5,,SESSION,,,,,,,,,3rd_year_experiment,5,,
﻿,BZ,,,,PARTICIPANT,,,,,0.021841212681361608,,5,,,,,1,MacIntel,,,,,,,0,30.00120004800653,,,,,,,,2022.2.4,,10,,,,,,,,continue_box_2,,,,,,-0.39196630205426897,2023-04-03_10h23.58.730,0,,2023-04-03_10h22.47.228,,,,,,,SESSION,,43.286,,,,,20,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,,,MacIntel,,,,,,,,30.00120004800653,,,,,6,,,2022.2.4,,10,,,,,,,,,,,,,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,3,,,,,,,,,MacIntel,3,,,,,,,30.00120004800653,,,,,,,,2022.2.4,,10,,,,,3,,,,4,,,,4,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,10,,,MacIntel,,This experiment is about using information to make decisions. Each trial will look similar to this:,,,,Slide 1 of 8,,30.00120004800653,10,,,,,37.979600000008986,,2022.2.4,,10,,1,,,,,,,,,,,,,2023-04-03_10h23.58.730,,0,2023-04-03_10h22.47.228,,,0,,,10,SESSION,,,0,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.55,,,MacIntel,,"First, you should read the text above the image.",,,,Slide 2 of 8,,30.00120004800653,0.15,,,,,1.414700000002938,,2022.2.4,,10,,1,,,,,,,,,,,,,2023-04-03_10h23.58.730,,1,2023-04-03_10h22.47.228,,,1,,,10,SESSION,,,1,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.24,,,MacIntel,,Then you should look at the image. It will show a map of a country. The colour of each region of the country reflects its pollution level. Pollution levels are displayed in standardised units.,,,,Slide 3 of 8,,30.00120004800653,-0.075,,,,,2.8187999999970543,,2022.2.4,,10,,1,,,,,,,,,,,,,2023-04-03_10h23.58.730,,2,2023-04-03_10h22.47.228,,,2,,,10,SESSION,,,2,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.24,,,MacIntel,,Data on different types of pollution are shown throughout the experiment. (A colour scale may be provided or not provided to you.),,,,Slide 4 of 8,,30.00120004800653,-0.075,,,,,1.5999000000059596,,2022.2.4,,10,,1,,,,,,,,,,,,,2023-04-03_10h23.58.730,,3,2023-04-03_10h22.47.228,,,3,,,10,SESSION,,,3,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.53,,,MacIntel,,"Then you should read the question below the image. Here, the question asks you to rate how severe the pollution levels in the pointed region is.",,,,Slide 5 of 8,,30.00120004800653,-0.28,,,,,2.200099999994052,,2022.2.4,,10,,1,,,,,,,,,,,,,2023-04-03_10h23.58.730,,4,2023-04-03_10h22.47.228,,,4,,,10,SESSION,,,4,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.45,,,MacIntel,,You should move the marker to indicate your response.,,,,Slide 6 of 8,,30.00120004800653,-0.36,,,,,1.3792999999970448,,2022.2.4,,10,,1,,,,,,,,,,,,,2023-04-03_10h23.58.730,,5,2023-04-03_10h22.47.228,,,5,,,0,SESSION,,,5,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.45,,,MacIntel,,"You can change your answer as many times as you like, then you should press the spacebar to move on to the next trial.",,,,Slide 7 of 8,,30.00120004800653,-0.36,,,,,2.2040000000000077,,2022.2.4,,10,,1,,,,,,,,,,,,,2023-04-03_10h23.58.730,,6,2023-04-03_10h22.47.228,,,6,,,0.1,SESSION,,,6,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,10,,,MacIntel,,Press the spacebar to begin the experiment.,,,,Slide 8 of 8,,30.00120004800653,10,,,,,1.8337999999969838,,2022.2.4,,10,,1,,,,,,,,,,,,,2023-04-03_10h23.58.730,,7,2023-04-03_10h22.47.228,,,7,,,-0.1,SESSION,,,7,,,,,,3rd_year_experiment,,,0
﻿,BZ,1cn,,,PARTICIPANT,4.400200000002997,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,0,,,,30.00120004800653,,,1,,,,,2022.2.4,,10,,,,,,,21,,,20,,,,,2023-04-03_10h23.58.730,,,2023-04-03_10h22.47.228,0,1.937202671595982,,NA,,,SESSION,0,,,14.203299999997,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/1cn.jpeg,,,3rd_year_experiment,,0,
